ID,ak,mode,ak_mode,ak_log,ak_ihs,ak_log1p
50_1717,40,pt,40,3.6888794541139363,4.382182848065498,3.713572066704308
50_1729,2359,pt,2359,7.765993079407675,8.459140304892207,7.7664168980196555
50_1737,120,pt,120,4.787491742782046,5.480656284001007,4.795790545596741
50_1747,3684,pt,3684,8.211754397375197,8.904901596355614,8.212025804623437
50_1751,2717,pt,2717,7.907283609426348,8.600430823852044,7.907651594711089
50_1754,573,pt,573,6.35088571671474,7.044033658705184,6.352629396319567
50_1762,1941,pt,1941,7.57095858316901,8.264105830086285,7.571473648851271
50_1765,13607,pt,13607,9.518339645190858,10.211486827101057,9.518413134075697
5_2467,3207,pt,3207,8.073091199693154,8.7662384045607,8.073402968986406
5_2477,25,pt,25,3.2188758248682006,3.9124227656412556,3.258096538021482
5_2490,17,pt,17,2.833213344056216,3.5272244561999657,2.8903717578961645
5_2499,87,pt,87,4.465908118654584,5.159088327040512,4.477336814478207
5_2513,1231,pt,1231,7.115582126184454,7.8087294717215485,7.116394144093465
5_2530,372,pt,372,5.918893854273146,6.6120428413954295,5.921578419643816
5_2541,1335,pt,1335,7.19668657083435,7.889833891668362,7.197435354096591
5_2566,12,pt,12,2.4849066497880004,3.179785437699879,2.5649493574615367
5_2571,169,pt,169,5.1298987149230735,5.8230546485630095,5.135798437050262
5_2585,8508,pt,8508,9.048762176320128,9.741909360333777,9.048879705849558
5_2592,51,pt,51,3.9318256327243257,4.625068916307673,3.9512437185814275
5_2599,812,pt,812,6.699500340161678,7.392647899886153,6.70073110954781
6_2612,634,pt,634,6.452048954437226,7.1451967569552135,6.453624998892692
6_2640,19209,pt,19209,9.863134198186913,10.55628137942439,9.863186255762603
6_2647,109,pt,109,4.6913478822291435,5.384516104124803,4.700480365792417
6_2654,214,pt,214,5.365976015021851,6.0591286545291485,5.3706380281276624
6_2664,4,pt,4,1.3862943611198906,2.0947125472611012,1.6094379124341003
6_2668,11898,pt,11898,9.38412559774785,10.077272780073802,9.384209641955154
6_2678,12,pt,12,2.4849066497880004,3.179785437699879,2.5649493574615367
6_2690,1698,pt,1698,7.437206366871292,8.130353634140318,7.4377951216719325
6_2706,101,pt,101,4.61512051684126,5.30829220390157,4.624972813284271
6_2707,2218,pt,2218,7.704361167910313,8.397508399288178,7.704811922932594
6_2722,5738,pt,5738,8.65486599654131,9.348013184694352,8.655040258108363
6_2739,12258,pt,12258,9.413934064045677,10.107081246269422,9.414015640094995
6_2760,606,pt,606,6.406879986069314,7.10002784738971,6.408528791059498
6_2780,178,pt,178,5.181783550292085,5.87493862117652,5.187385805840755
7_2798,219,pt,219,5.389071729816501,6.082224122904235,5.393627546352362
7_2813,11652,pt,11652,9.363233118079325,10.056380300480631,9.363318936573263
7_2842,1172,pt,1172,7.066466970136958,7.759614332702468,7.067319848653476
7_2845,318,pt,318,5.762051382780177,6.455201035543288,5.765191102784844
7_2852,2224,pt,2224,7.707062655370473,8.400209886474512,7.707512194600341
7_2856,7601,pt,7601,8.936035096566041,9.629182281453103,8.936166649549195
7_2857,6637,pt,6637,8.800415333145924,9.49356251938127,8.80056599227992
7_2869,2506,pt,2506,7.826443135456014,8.519590355824645,7.826842098158293
7_2903,84,pt,84,4.430816798843313,5.123999408359393,4.442651256490317
7_2906,619,pt,619,6.428105272684596,7.121253105711142,6.429719478039138
7_2914,81,pt,81,4.394449154672439,5.087634437002271,4.406719247264253
7_2929,13122,pt,13122,9.482045489904824,10.17519267191668,9.482121694896287
7_2936,9500,pt,9500,9.159047077588632,9.85219426091866,9.15915233520675
7_2938,3257,pt,3257,8.088561805276234,8.781709009403189,8.08886878916199
7_2945,324,pt,324,5.780743515792329,6.473893077840491,5.783825182329737
7_2947,17,pt,17,2.833213344056216,3.5272244561999657,2.8903717578961645
7_2949,88,pt,88,4.477336814478207,5.170516276532822,4.48863636973214
7_2963,321,pt,321,5.771441123130016,6.464590729899821,5.7745515455444085
7_2976,97,pt,97,4.574710978503383,5.267884728309446,4.584967478670572
48_1339,0,pt,0,,0.0,0.0
2_1984,0,pt,0,,0.0,0.0
49_1425,0,pt,0,,0.0,0.0
14_3687,0,pt,0,,0.0,0.0
49_1501,0,pt,0,,0.0,0.0
48_1271,0,pt,0,,0.0,0.0
46_0832,0,pt,0,,0.0,0.0
13_3572,0,pt,0,,0.0,0.0
3_2099,0,pt,0,,0.0,0.0
6_2728,0,pt,0,,0.0,0.0
7_2833,0,pt,0,,0.0,0.0
7_2934,0,pt,0,,0.0,0.0
47_1101,0,pt,0,,0.0,0.0
5_2539,0,pt,0,,0.0,0.0
49_1572,0,pt,0,,0.0,0.0
49_1533,0,pt,0,,0.0,0.0
2_1965,0,pt,0,,0.0,0.0
46_0971,0,pt,0,,0.0,0.0
7_2925,0,pt,0,,0.0,0.0
6_2609,0,pt,0,,0.0,0.0
49_1571,0,pt,0,,0.0,0.0
10_3011,0,pt,0,,0.0,0.0
48_1270,0,pt,0,,0.0,0.0
3_2216,0,pt,0,,0.0,0.0
6_2657,0,pt,0,,0.0,0.0
49_1454,0,pt,0,,0.0,0.0
12_3269,0,pt,0,,0.0,0.0
3_2072,0,pt,0,,0.0,0.0
49_1578,0,pt,0,,0.0,0.0
12_3299,0,pt,0,,0.0,0.0
13_3464,0,pt,0,,0.0,0.0
6_2658,0,pt,0,,0.0,0.0
42_0369,0,pt,0,,0.0,0.0
42_0397,0,pt,0,,0.0,0.0
42_0342,0,pt,0,,0.0,0.0
42_0055,0,pt,0,,0.0,0.0
47_1088,0,pt,0,,0.0,0.0
7_2837,0,pt,0,,0.0,0.0
42_0586,0,pt,0,,0.0,0.0
42_0316,0,pt,0,,0.0,0.0
10_2988,0,pt,0,,0.0,0.0
48_1251,0,pt,0,,0.0,0.0
45_624,0,pt,0,,0.0,0.0
2_2008,0,pt,0,,0.0,0.0
7_2958,0,pt,0,,0.0,0.0
16_3871,0,pt,0,,0.0,0.0
6_2623,0,pt,0,,0.0,0.0
48_1236,0,pt,0,,0.0,0.0
47_1073,0,pt,0,,0.0,0.0
42_0563,0,pt,0,,0.0,0.0
3_2105,0,pt,0,,0.0,0.0
3_2025,0,pt,0,,0.0,0.0
6_2708,0,pt,0,,0.0,0.0
16_3962,0,pt,0,,0.0,0.0
16_4056,0,pt,0,,0.0,0.0
10_3135,0,pt,0,,0.0,0.0
42_0085,0,pt,0,,0.0,0.0
7_2944,0,pt,0,,0.0,0.0
16_4012,0,pt,0,,0.0,0.0
50_1612,0,pt,0,,0.0,0.0
6_2713,0,pt,0,,0.0,0.0
42_0292,0,pt,0,,0.0,0.0
12_3222,0,pt,0,,0.0,0.0
10_2994,0,pt,0,,0.0,0.0
16_4023,0,pt,0,,0.0,0.0
48_1316,0,pt,0,,0.0,0.0
13_3400,0,pt,0,,0.0,0.0
50_1658,0,pt,0,,0.0,0.0
48_1243,0,pt,0,,0.0,0.0
3_2136,0,pt,0,,0.0,0.0
42_0376,0,pt,0,,0.0,0.0
2_1798,0,pt,0,,0.0,0.0
3_2115,0,pt,0,,0.0,0.0
2_1941,0,pt,0,,0.0,0.0
42_0443,0,pt,0,,0.0,0.0
6_2673,0,pt,0,,0.0,0.0
16_3792,0,pt,0,,0.0,0.0
46_0876,0,pt,0,,0.0,0.0
12_3310,0,pt,0,,0.0,0.0
3_2150,0,pt,0,,0.0,0.0
12_3232,0,pt,0,,0.0,0.0
5_2542,0,pt,0,,0.0,0.0
42_0480,0,pt,0,,0.0,0.0
46_0885,0,pt,0,,0.0,0.0
47_1179,0,pt,0,,0.0,0.0
49_1449,0,pt,0,,0.0,0.0
4_2283,0,pt,0,,0.0,0.0
5_2451,0,pt,0,,0.0,0.0
16_4044,0,pt,0,,0.0,0.0
46_0922,0,pt,0,,0.0,0.0
48_1248,0,pt,0,,0.0,0.0
42_0331,0,pt,0,,0.0,0.0
14_3616,0,pt,0,,0.0,0.0
47_1080,0,pt,0,,0.0,0.0
48_1332,0,pt,0,,0.0,0.0
49_1549,0,pt,0,,0.0,0.0
12_3231,0,pt,0,,0.0,0.0
45_755,0,pt,0,,0.0,0.0
46_1002,0,pt,0,,0.0,0.0
7_2960,0,pt,0,,0.0,0.0
5_2568,0,pt,0,,0.0,0.0
14_3594,0,pt,0,,0.0,0.0
45_721,0,pt,0,,0.0,0.0
49_1570,0,pt,0,,0.0,0.0
4_2259,0,pt,0,,0.0,0.0
47_1032,0,pt,0,,0.0,0.0
13_3521,0,pt,0,,0.0,0.0
42_0554,0,pt,0,,0.0,0.0
16_4029,0,pt,0,,0.0,0.0
3_2097,0,pt,0,,0.0,0.0
16_4018,0,pt,0,,0.0,0.0
4_2412,0,pt,0,,0.0,0.0
5_2554,0,pt,0,,0.0,0.0
50_1785,0,pt,0,,0.0,0.0
42_0460,0,pt,0,,0.0,0.0
45_658,0,pt,0,,0.0,0.0
16_3756,0,pt,0,,0.0,0.0
47_1185,0,pt,0,,0.0,0.0
49_1521,0,pt,0,,0.0,0.0
12_3370,0,pt,0,,0.0,0.0
42_0341,0,pt,0,,0.0,0.0
12_3371,0,pt,0,,0.0,0.0
6_2755,0,pt,0,,0.0,0.0
5_2474,0,pt,0,,0.0,0.0
16_3863,0,pt,0,,0.0,0.0
49_1506,0,pt,0,,0.0,0.0
48_1225,0,pt,0,,0.0,0.0
6_2771,0,pt,0,,0.0,0.0
49_1512,0,pt,0,,0.0,0.0
42_0125,0,pt,0,,0.0,0.0
49_1474,0,pt,0,,0.0,0.0
12_3296,0,pt,0,,0.0,0.0
10_3137,0,pt,0,,0.0,0.0
4_2409,0,pt,0,,0.0,0.0
7_2792,0,pt,0,,0.0,0.0
48_1206,0,pt,0,,0.0,0.0
4_2306,0,pt,0,,0.0,0.0
4_2316,0,pt,0,,0.0,0.0
46_0978,0,pt,0,,0.0,0.0
2_1924,0,pt,0,,0.0,0.0
14_3662,0,pt,0,,0.0,0.0
48_1301,0,pt,0,,0.0,0.0
42_0296,0,pt,0,,0.0,0.0
42_0348,0,pt,0,,0.0,0.0
4_2374,0,pt,0,,0.0,0.0
45_702,0,pt,0,,0.0,0.0
42_0239,0,pt,0,,0.0,0.0
48_1215,0,pt,0,,0.0,0.0
4_2403,0,pt,0,,0.0,0.0
10_3121,0,pt,0,,0.0,0.0
50_1780,0,pt,0,,0.0,0.0
14_3649,0,pt,0,,0.0,0.0
50_1756,0,pt,0,,0.0,0.0
13_3575,0,pt,0,,0.0,0.0
49_1576,0,pt,0,,0.0,0.0
4_2318,0,pt,0,,0.0,0.0
10_3130,0,pt,0,,0.0,0.0
45_654,0,pt,0,,0.0,0.0
7_2900,0,pt,0,,0.0,0.0
16_4035,0,pt,0,,0.0,0.0
47_1112,0,pt,0,,0.0,0.0
5_2572,0,pt,0,,0.0,0.0
16_3968,0,pt,0,,0.0,0.0
5_2463,0,pt,0,,0.0,0.0
10_3033,0,pt,0,,0.0,0.0
42_0245,0,pt,0,,0.0,0.0
6_2672,0,pt,0,,0.0,0.0
48_1273,0,pt,0,,0.0,0.0
42_0319,0,pt,0,,0.0,0.0
45_606,0,pt,0,,0.0,0.0
49_1482,0,pt,0,,0.0,0.0
50_1653,0,pt,0,,0.0,0.0
16_3957,0,pt,0,,0.0,0.0
3_2197,0,pt,0,,0.0,0.0
42_0320,0,pt,0,,0.0,0.0
7_2922,0,pt,0,,0.0,0.0
50_1672,0,pt,0,,0.0,0.0
42_0050,0,pt,0,,0.0,0.0
10_3084,0,pt,0,,0.0,0.0
2_1969,0,pt,0,,0.0,0.0
2_1950,0,pt,0,,0.0,0.0
10_3113,0,pt,0,,0.0,0.0
10_3059,0,pt,0,,0.0,0.0
48_1342,0,pt,0,,0.0,0.0
49_1480,0,pt,0,,0.0,0.0
46_0797,0,pt,0,,0.0,0.0
46_0987,0,pt,0,,0.0,0.0
6_2683,0,pt,0,,0.0,0.0
16_3981,0,pt,0,,0.0,0.0
48_1265,0,pt,0,,0.0,0.0
45_633,0,pt,0,,0.0,0.0
42_0414,0,pt,0,,0.0,0.0
6_2637,0,pt,0,,0.0,0.0
4_2233,0,pt,0,,0.0,0.0
16_3937,0,pt,0,,0.0,0.0
46_0868,0,pt,0,,0.0,0.0
16_4061,0,pt,0,,0.0,0.0
7_2817,0,pt,0,,0.0,0.0
16_3895,0,pt,0,,0.0,0.0
5_2500,0,pt,0,,0.0,0.0
12_3349,0,pt,0,,0.0,0.0
16_3873,0,pt,0,,0.0,0.0
46_0828,0,pt,0,,0.0,0.0
3_2163,0,pt,0,,0.0,0.0
7_2954,0,pt,0,,0.0,0.0
42_0428,0,pt,0,,0.0,0.0
46_0848,0,pt,0,,0.0,0.0
16_3926,0,pt,0,,0.0,0.0
42_0262,0,pt,0,,0.0,0.0
42_0375,0,pt,0,,0.0,0.0
4_2329,0,pt,0,,0.0,0.0
49_1580,0,pt,0,,0.0,0.0
48_1252,0,pt,0,,0.0,0.0
48_1261,0,pt,0,,0.0,0.0
6_2686,0,pt,0,,0.0,0.0
16_4042,0,pt,0,,0.0,0.0
14_3625,0,pt,0,,0.0,0.0
7_2910,0,pt,0,,0.0,0.0
14_3601,0,pt,0,,0.0,0.0
48_1253,0,pt,0,,0.0,0.0
49_1481,0,pt,0,,0.0,0.0
50_1771,0,pt,0,,0.0,0.0
5_2557,0,pt,0,,0.0,0.0
49_1405,0,pt,0,,0.0,0.0
50_1628,0,pt,0,,0.0,0.0
16_3875,0,pt,0,,0.0,0.0
46_0874,0,pt,0,,0.0,0.0
12_3356,0,pt,0,,0.0,0.0
6_2602,0,pt,0,,0.0,0.0
2_1915,0,pt,0,,0.0,0.0
7_2932,0,pt,0,,0.0,0.0
16_3988,0,pt,0,,0.0,0.0
42_0005,0,pt,0,,0.0,0.0
14_3617,0,pt,0,,0.0,0.0
16_3784,0,pt,0,,0.0,0.0
2_2007,0,pt,0,,0.0,0.0
47_1060,0,pt,0,,0.0,0.0
10_3067,0,pt,0,,0.0,0.0
6_2741,0,pt,0,,0.0,0.0
16_3997,0,pt,0,,0.0,0.0
42_0217,0,pt,0,,0.0,0.0
48_1352,0,pt,0,,0.0,0.0
2_1789,0,pt,0,,0.0,0.0
2_1953,0,pt,0,,0.0,0.0
6_2743,0,pt,0,,0.0,0.0
6_2645,0,pt,0,,0.0,0.0
50_1651,0,pt,0,,0.0,0.0
48_1380,0,pt,0,,0.0,0.0
45_635,0,pt,0,,0.0,0.0
42_0302,0,pt,0,,0.0,0.0
49_1452,0,pt,0,,0.0,0.0
48_1212,0,pt,0,,0.0,0.0
42_0263,0,pt,0,,0.0,0.0
5_2429,0,pt,0,,0.0,0.0
7_2971,0,pt,0,,0.0,0.0
3_2038,0,pt,0,,0.0,0.0
14_3681,0,pt,0,,0.0,0.0
7_2800,0,pt,0,,0.0,0.0
12_3301,0,pt,0,,0.0,0.0
14_3623,0,pt,0,,0.0,0.0
49_1470,0,pt,0,,0.0,0.0
4_2231,0,pt,0,,0.0,0.0
4_2344,0,pt,0,,0.0,0.0
42_0188,0,pt,0,,0.0,0.0
42_0491,0,pt,0,,0.0,0.0
12_3194,0,pt,0,,0.0,0.0
5_2544,0,pt,0,,0.0,0.0
42_0417,0,pt,0,,0.0,0.0
47_1172,0,pt,0,,0.0,0.0
3_2053,0,pt,0,,0.0,0.0
49_1413,0,pt,0,,0.0,0.0
4_2330,0,pt,0,,0.0,0.0
4_2257,0,pt,0,,0.0,0.0
4_2284,0,pt,0,,0.0,0.0
6_2628,0,pt,0,,0.0,0.0
3_2171,0,pt,0,,0.0,0.0
42_0307,0,pt,0,,0.0,0.0
10_3143,0,pt,0,,0.0,0.0
2_1961,0,pt,0,,0.0,0.0
12_3283,0,pt,0,,0.0,0.0
42_0086,0,pt,0,,0.0,0.0
7_2921,0,pt,0,,0.0,0.0
45_682,0,pt,0,,0.0,0.0
6_2622,0,pt,0,,0.0,0.0
16_3824,0,pt,0,,0.0,0.0
13_3534,0,pt,0,,0.0,0.0
42_0051,0,pt,0,,0.0,0.0
3_2050,0,pt,0,,0.0,0.0
49_1562,0,pt,0,,0.0,0.0
42_0579,0,pt,0,,0.0,0.0
45_609,0,pt,0,,0.0,0.0
3_2029,0,pt,0,,0.0,0.0
16_4019,0,pt,0,,0.0,0.0
47_1120,0,pt,0,,0.0,0.0
13_3583,0,pt,0,,0.0,0.0
5_2577,0,pt,0,,0.0,0.0
42_0541,0,pt,0,,0.0,0.0
2_2016,0,pt,0,,0.0,0.0
42_0304,0,pt,0,,0.0,0.0
16_3877,0,pt,0,,0.0,0.0
3_2028,0,pt,0,,0.0,0.0
48_1279,0,pt,0,,0.0,0.0
6_2748,0,pt,0,,0.0,0.0
7_2902,0,pt,0,,0.0,0.0
42_0576,0,pt,0,,0.0,0.0
7_2850,0,pt,0,,0.0,0.0
45_671,0,pt,0,,0.0,0.0
42_0089,0,pt,0,,0.0,0.0
2_2004,0,pt,0,,0.0,0.0
49_1387,0,pt,0,,0.0,0.0
10_3120,0,pt,0,,0.0,0.0
14_3611,0,pt,0,,0.0,0.0
16_3874,0,pt,0,,0.0,0.0
49_1422,0,pt,0,,0.0,0.0
42_0378,0,pt,0,,0.0,0.0
4_2406,0,pt,0,,0.0,0.0
45_756,0,pt,0,,0.0,0.0
45_659,0,pt,0,,0.0,0.0
13_3526,0,pt,0,,0.0,0.0
5_2548,0,pt,0,,0.0,0.0
12_3291,0,pt,0,,0.0,0.0
46_0804,0,pt,0,,0.0,0.0
5_2582,0,pt,0,,0.0,0.0
10_3050,0,pt,0,,0.0,0.0
12_3233,0,pt,0,,0.0,0.0
50_1620,0,pt,0,,0.0,0.0
5_2598,0,pt,0,,0.0,0.0
42_0282,0,pt,0,,0.0,0.0
16_3811,0,pt,0,,0.0,0.0
46_0911,0,pt,0,,0.0,0.0
7_2858,0,pt,0,,0.0,0.0
10_3096,0,pt,0,,0.0,0.0
7_2818,0,pt,0,,0.0,0.0
4_2234,0,pt,0,,0.0,0.0
13_3466,0,pt,0,,0.0,0.0
10_3116,0,pt,0,,0.0,0.0
50_1684,0,pt,0,,0.0,0.0
2_1821,0,pt,0,,0.0,0.0
46_0800,0,pt,0,,0.0,0.0
2_1829,0,pt,0,,0.0,0.0
49_1504,0,pt,0,,0.0,0.0
16_3982,0,pt,0,,0.0,0.0
16_3802,0,pt,0,,0.0,0.0
42_0301,0,pt,0,,0.0,0.0
46_0854,0,pt,0,,0.0,0.0
46_0852,0,pt,0,,0.0,0.0
6_2624,0,pt,0,,0.0,0.0
12_3316,0,pt,0,,0.0,0.0
48_1241,0,pt,0,,0.0,0.0
48_1371,0,pt,0,,0.0,0.0
10_3092,0,pt,0,,0.0,0.0
45_661,0,pt,0,,0.0,0.0
10_3026,0,pt,0,,0.0,0.0
13_3437,0,pt,0,,0.0,0.0
5_2482,0,pt,0,,0.0,0.0
2_1919,0,pt,0,,0.0,0.0
4_2289,0,pt,0,,0.0,0.0
16_3986,0,pt,0,,0.0,0.0
47_1111,0,pt,0,,0.0,0.0
10_3118,0,pt,0,,0.0,0.0
45_630,0,pt,0,,0.0,0.0
42_0013,0,pt,0,,0.0,0.0
5_2430,0,pt,0,,0.0,0.0
6_2773,0,pt,0,,0.0,0.0
14_3685,0,pt,0,,0.0,0.0
42_0117,0,pt,0,,0.0,0.0
10_3163,0,pt,0,,0.0,0.0
2_1807,0,pt,0,,0.0,0.0
48_1324,0,pt,0,,0.0,0.0
10_3097,0,pt,0,,0.0,0.0
14_3659,0,pt,0,,0.0,0.0
46_0946,0,pt,0,,0.0,0.0
6_2757,0,pt,0,,0.0,0.0
14_3709,0,pt,0,,0.0,0.0
10_2996,0,pt,0,,0.0,0.0
4_2322,0,pt,0,,0.0,0.0
45_728,0,pt,0,,0.0,0.0
45_731,0,pt,0,,0.0,0.0
42_0065,0,pt,0,,0.0,0.0
14_3663,0,pt,0,,0.0,0.0
16_4036,0,pt,0,,0.0,0.0
7_2890,0,pt,0,,0.0,0.0
48_1335,0,pt,0,,0.0,0.0
46_0982,0,pt,0,,0.0,0.0
46_0841,0,pt,0,,0.0,0.0
16_3951,0,pt,0,,0.0,0.0
7_2796,0,pt,0,,0.0,0.0
16_4078,0,pt,0,,0.0,0.0
14_3672,0,pt,0,,0.0,0.0
5_2447,0,pt,0,,0.0,0.0
2_1930,0,pt,0,,0.0,0.0
2_1995,0,pt,0,,0.0,0.0
48_1365,0,pt,0,,0.0,0.0
42_0183,0,pt,0,,0.0,0.0
7_2844,0,pt,0,,0.0,0.0
42_0467,0,pt,0,,0.0,0.0
49_1539,0,pt,0,,0.0,0.0
7_2940,0,pt,0,,0.0,0.0
46_0934,0,pt,0,,0.0,0.0
10_3032,0,pt,0,,0.0,0.0
5_2478,0,pt,0,,0.0,0.0
48_1320,0,pt,0,,0.0,0.0
42_0141,0,pt,0,,0.0,0.0
48_1383,0,pt,0,,0.0,0.0
6_2740,0,pt,0,,0.0,0.0
3_2043,0,pt,0,,0.0,0.0
49_1526,0,pt,0,,0.0,0.0
46_0952,0,pt,0,,0.0,0.0
12_3213,0,pt,0,,0.0,0.0
10_3030,0,pt,0,,0.0,0.0
42_0040,0,pt,0,,0.0,0.0
45_622,0,pt,0,,0.0,0.0
48_1229,0,pt,0,,0.0,0.0
48_1306,0,pt,0,,0.0,0.0
42_0204,0,pt,0,,0.0,0.0
42_0243,0,pt,0,,0.0,0.0
42_0449,0,pt,0,,0.0,0.0
16_3808,0,pt,0,,0.0,0.0
45_733,0,pt,0,,0.0,0.0
5_2498,0,pt,0,,0.0,0.0
42_0539,0,pt,0,,0.0,0.0
6_2776,0,pt,0,,0.0,0.0
47_1055,0,pt,0,,0.0,0.0
10_3168,0,pt,0,,0.0,0.0
42_0363,0,pt,0,,0.0,0.0
16_3901,0,pt,0,,0.0,0.0
50_1781,0,pt,0,,0.0,0.0
2_1983,0,pt,0,,0.0,0.0
46_0862,0,pt,0,,0.0,0.0
13_3423,0,pt,0,,0.0,0.0
12_3250,0,pt,0,,0.0,0.0
16_3944,0,pt,0,,0.0,0.0
50_1764,0,pt,0,,0.0,0.0
10_3041,0,pt,0,,0.0,0.0
45_608,0,pt,0,,0.0,0.0
49_1467,0,pt,0,,0.0,0.0
4_2408,0,pt,0,,0.0,0.0
49_1550,0,pt,0,,0.0,0.0
7_2827,0,pt,0,,0.0,0.0
42_0525,0,pt,0,,0.0,0.0
4_2311,0,pt,0,,0.0,0.0
46_0844,0,pt,0,,0.0,0.0
7_2891,0,pt,0,,0.0,0.0
45_596,0,pt,0,,0.0,0.0
47_1136,0,pt,0,,0.0,0.0
42_0472,0,pt,0,,0.0,0.0
12_3237,0,pt,0,,0.0,0.0
42_0229,0,pt,0,,0.0,0.0
47_1043,0,pt,0,,0.0,0.0
49_1518,0,pt,0,,0.0,0.0
13_3513,0,pt,0,,0.0,0.0
12_3328,0,pt,0,,0.0,0.0
16_4094,0,pt,0,,0.0,0.0
6_2784,0,pt,0,,0.0,0.0
50_1659,0,pt,0,,0.0,0.0
14_3688,0,pt,0,,0.0,0.0
4_2363,0,pt,0,,0.0,0.0
42_0580,0,pt,0,,0.0,0.0
10_3090,0,pt,0,,0.0,0.0
2_1856,0,pt,0,,0.0,0.0
47_1154,0,pt,0,,0.0,0.0
13_3573,0,pt,0,,0.0,0.0
3_2034,0,pt,0,,0.0,0.0
48_1381,0,pt,0,,0.0,0.0
4_2268,0,pt,0,,0.0,0.0
42_0255,0,pt,0,,0.0,0.0
42_0160,0,pt,0,,0.0,0.0
42_0014,0,pt,0,,0.0,0.0
42_0560,0,pt,0,,0.0,0.0
42_0244,0,pt,0,,0.0,0.0
10_3000,0,pt,0,,0.0,0.0
42_0038,0,pt,0,,0.0,0.0
2_1947,0,pt,0,,0.0,0.0
2_1843,0,pt,0,,0.0,0.0
5_2466,0,pt,0,,0.0,0.0
16_4104,0,pt,0,,0.0,0.0
48_1266,0,pt,0,,0.0,0.0
42_0445,0,pt,0,,0.0,0.0
14_3608,0,pt,0,,0.0,0.0
13_3525,0,pt,0,,0.0,0.0
42_0293,0,pt,0,,0.0,0.0
16_3822,0,pt,0,,0.0,0.0
16_3967,0,pt,0,,0.0,0.0
50_1768,0,pt,0,,0.0,0.0
5_2433,0,pt,0,,0.0,0.0
42_0287,0,pt,0,,0.0,0.0
12_3274,0,pt,0,,0.0,0.0
49_1585,0,pt,0,,0.0,0.0
6_2783,0,pt,0,,0.0,0.0
6_2694,0,pt,0,,0.0,0.0
3_2049,0,pt,0,,0.0,0.0
14_3596,0,pt,0,,0.0,0.0
6_2625,0,pt,0,,0.0,0.0
49_1431,0,pt,0,,0.0,0.0
10_3025,0,pt,0,,0.0,0.0
4_2362,0,pt,0,,0.0,0.0
16_4089,0,pt,0,,0.0,0.0
42_0406,0,pt,0,,0.0,0.0
16_4084,0,pt,0,,0.0,0.0
46_0875,0,pt,0,,0.0,0.0
42_0458,0,pt,0,,0.0,0.0
49_1535,0,pt,0,,0.0,0.0
16_4082,0,pt,0,,0.0,0.0
49_1469,0,pt,0,,0.0,0.0
6_2723,0,pt,0,,0.0,0.0
42_0515,0,pt,0,,0.0,0.0
48_1350,0,pt,0,,0.0,0.0
6_2747,0,pt,0,,0.0,0.0
4_2263,0,pt,0,,0.0,0.0
50_1588,0,pt,0,,0.0,0.0
49_1492,0,pt,0,,0.0,0.0
45_618,0,pt,0,,0.0,0.0
7_2865,0,pt,0,,0.0,0.0
42_0513,0,pt,0,,0.0,0.0
14_3731,0,pt,0,,0.0,0.0
42_0401,0,pt,0,,0.0,0.0
46_0799,0,pt,0,,0.0,0.0
46_0795,0,pt,0,,0.0,0.0
45_669,0,pt,0,,0.0,0.0
6_2689,0,pt,0,,0.0,0.0
16_3996,0,pt,0,,0.0,0.0
10_3077,0,pt,0,,0.0,0.0
45_761,0,pt,0,,0.0,0.0
2_1826,0,pt,0,,0.0,0.0
10_3158,0,pt,0,,0.0,0.0
10_3174,0,pt,0,,0.0,0.0
42_0046,0,pt,0,,0.0,0.0
12_3263,0,pt,0,,0.0,0.0
46_0907,0,pt,0,,0.0,0.0
4_2240,0,pt,0,,0.0,0.0
10_3004,0,pt,0,,0.0,0.0
49_1509,0,pt,0,,0.0,0.0
42_0240,0,pt,0,,0.0,0.0
16_3940,0,pt,0,,0.0,0.0
4_2358,0,pt,0,,0.0,0.0
5_2583,0,pt,0,,0.0,0.0
46_0950,0,pt,0,,0.0,0.0
50_1722,0,pt,0,,0.0,0.0
13_3523,0,pt,0,,0.0,0.0
2_1988,0,pt,0,,0.0,0.0
45_749,0,pt,0,,0.0,0.0
16_4112,0,pt,0,,0.0,0.0
46_0956,0,pt,0,,0.0,0.0
42_0404,0,pt,0,,0.0,0.0
3_2204,0,pt,0,,0.0,0.0
14_3719,0,pt,0,,0.0,0.0
45_675,0,pt,0,,0.0,0.0
16_3761,0,pt,0,,0.0,0.0
48_1208,0,pt,0,,0.0,0.0
49_1396,0,pt,0,,0.0,0.0
5_2534,0,pt,0,,0.0,0.0
16_4085,0,pt,0,,0.0,0.0
42_0137,0,pt,0,,0.0,0.0
46_0877,0,pt,0,,0.0,0.0
2_1968,0,pt,0,,0.0,0.0
46_0939,0,pt,0,,0.0,0.0
10_2978,0,pt,0,,0.0,0.0
16_4107,0,pt,0,,0.0,0.0
48_1294,0,pt,0,,0.0,0.0
14_3597,0,pt,0,,0.0,0.0
16_3832,0,pt,0,,0.0,0.0
42_0180,0,pt,0,,0.0,0.0
7_2915,0,pt,0,,0.0,0.0
14_3609,0,pt,0,,0.0,0.0
16_3765,0,pt,0,,0.0,0.0
13_3551,0,pt,0,,0.0,0.0
6_2684,0,pt,0,,0.0,0.0
48_1204,0,pt,0,,0.0,0.0
3_2174,0,pt,0,,0.0,0.0
50_1772,0,pt,0,,0.0,0.0
47_1142,0,pt,0,,0.0,0.0
