ID,ak,mode,hour,budget
50_1754,10691,pt,17,120
50_1756,844,pt,17,120
50_1762,13826,pt,17,120
50_1765,23370,pt,17,120
50_1784,16,pt,17,120
5_2439,9,pt,17,120
5_2441,1029,pt,17,120
5_2463,371,pt,17,120
5_2467,19484,pt,17,120
5_2477,3354,pt,17,120
5_2478,435,pt,17,120
5_2482,66,pt,17,120
5_2490,1582,pt,17,120
5_2499,171,pt,17,120
5_2513,14304,pt,17,120
5_2523,287,pt,17,120
5_2530,9226,pt,17,120
5_2539,45,pt,17,120
5_2541,11203,pt,17,120
5_2548,2314,pt,17,120
5_2554,10004,pt,17,120
5_2555,22,pt,17,120
5_2556,3706,pt,17,120
5_2560,31,pt,17,120
5_2563,305,pt,17,120
5_2564,6466,pt,17,120
5_2566,45,pt,17,120
5_2568,2137,pt,17,120
5_2571,6572,pt,17,120
5_2585,20187,pt,17,120
5_2592,8623,pt,17,120
5_2598,2313,pt,17,120
5_2599,12253,pt,17,120
6_2612,10145,pt,17,120
6_2624,5152,pt,17,120
6_2628,105,pt,17,120
6_2640,25927,pt,17,120
6_2647,479,pt,17,120
6_2652,9733,pt,17,120
6_2654,11743,pt,17,120
6_2660,16,pt,17,120
6_2664,59,pt,17,120
6_2668,22408,pt,17,120
6_2672,11776,pt,17,120
6_2678,5257,pt,17,120
6_2690,14558,pt,17,120
6_2702,382,pt,17,120
6_2706,10853,pt,17,120
6_2707,17057,pt,17,120
6_2722,19221,pt,17,120
6_2733,69,pt,17,120
6_2739,22608,pt,17,120
6_2743,10,pt,17,120
6_2749,4371,pt,17,120
6_2755,2820,pt,17,120
6_2760,9742,pt,17,120
6_2780,9848,pt,17,120
6_2781,6657,pt,17,120
7_2790,64,pt,17,120
7_2795,1,pt,17,120
7_2798,717,pt,17,120
7_2800,12,pt,17,120
7_2813,21638,pt,17,120
7_2815,26,pt,17,120
7_2842,11658,pt,17,120
7_2844,85,pt,17,120
7_2845,3779,pt,17,120
7_2852,12388,pt,17,120
7_2856,20142,pt,17,120
7_2857,19346,pt,17,120
7_2858,2522,pt,17,120
7_2869,14853,pt,17,120
7_2890,3,pt,17,120
7_2903,3886,pt,17,120
7_2906,9549,pt,17,120
7_2914,14022,pt,17,120
7_2921,1035,pt,17,120
7_2922,13371,pt,17,120
7_2929,24262,pt,17,120
7_2934,6928,pt,17,120
7_2936,21458,pt,17,120
7_2938,18354,pt,17,120
7_2945,4533,pt,17,120
7_2947,13387,pt,17,120
7_2949,16651,pt,17,120
7_2958,1406,pt,17,120
7_2963,6500,pt,17,120
7_2976,2425,pt,17,120
48_1339,0,pt,17,120
2_1984,0,pt,17,120
14_3687,0,pt,17,120
48_1271,0,pt,17,120
46_0832,0,pt,17,120
13_3572,0,pt,17,120
3_2099,0,pt,17,120
6_2728,0,pt,17,120
7_2833,0,pt,17,120
49_1572,0,pt,17,120
49_1533,0,pt,17,120
46_0971,0,pt,17,120
7_2925,0,pt,17,120
6_2609,0,pt,17,120
49_1571,0,pt,17,120
10_3011,0,pt,17,120
48_1270,0,pt,17,120
3_2216,0,pt,17,120
6_2657,0,pt,17,120
49_1454,0,pt,17,120
12_3269,0,pt,17,120
3_2072,0,pt,17,120
49_1578,0,pt,17,120
13_3464,0,pt,17,120
6_2658,0,pt,17,120
42_0369,0,pt,17,120
42_0397,0,pt,17,120
7_2837,0,pt,17,120
42_0586,0,pt,17,120
42_0316,0,pt,17,120
10_2988,0,pt,17,120
45_624,0,pt,17,120
2_2008,0,pt,17,120
6_2623,0,pt,17,120
47_1073,0,pt,17,120
42_0563,0,pt,17,120
3_2105,0,pt,17,120
48_1236,0,pt,17,120
3_2025,0,pt,17,120
6_2708,0,pt,17,120
16_3962,0,pt,17,120
16_4056,0,pt,17,120
10_3135,0,pt,17,120
42_0085,0,pt,17,120
7_2944,0,pt,17,120
16_4012,0,pt,17,120
50_1612,0,pt,17,120
6_2713,0,pt,17,120
12_3222,0,pt,17,120
16_4023,0,pt,17,120
48_1316,0,pt,17,120
13_3400,0,pt,17,120
50_1658,0,pt,17,120
48_1243,0,pt,17,120
42_0376,0,pt,17,120
3_2115,0,pt,17,120
2_1941,0,pt,17,120
42_0443,0,pt,17,120
6_2673,0,pt,17,120
46_0876,0,pt,17,120
12_3310,0,pt,17,120
3_2150,0,pt,17,120
5_2542,0,pt,17,120
42_0480,0,pt,17,120
46_0885,0,pt,17,120
47_1179,0,pt,17,120
5_2451,0,pt,17,120
48_1248,0,pt,17,120
42_0331,0,pt,17,120
14_3616,0,pt,17,120
47_1080,0,pt,17,120
12_3231,0,pt,17,120
45_755,0,pt,17,120
7_2960,0,pt,17,120
45_721,0,pt,17,120
14_3594,0,pt,17,120
49_1570,0,pt,17,120
4_2259,0,pt,17,120
47_1032,0,pt,17,120
42_0554,0,pt,17,120
16_4029,0,pt,17,120
3_2097,0,pt,17,120
16_4018,0,pt,17,120
50_1785,0,pt,17,120
42_0460,0,pt,17,120
16_3756,0,pt,17,120
47_1185,0,pt,17,120
49_1521,0,pt,17,120
12_3370,0,pt,17,120
12_3371,0,pt,17,120
49_1474,0,pt,17,120
5_2474,0,pt,17,120
48_1225,0,pt,17,120
49_1506,0,pt,17,120
49_1512,0,pt,17,120
6_2771,0,pt,17,120
42_0125,0,pt,17,120
10_3137,0,pt,17,120
4_2409,0,pt,17,120
7_2792,0,pt,17,120
48_1206,0,pt,17,120
4_2306,0,pt,17,120
4_2316,0,pt,17,120
14_3662,0,pt,17,120
48_1301,0,pt,17,120
42_0296,0,pt,17,120
4_2374,0,pt,17,120
45_702,0,pt,17,120
48_1215,0,pt,17,120
4_2403,0,pt,17,120
10_3121,0,pt,17,120
50_1780,0,pt,17,120
14_3649,0,pt,17,120
13_3575,0,pt,17,120
49_1576,0,pt,17,120
4_2318,0,pt,17,120
10_3130,0,pt,17,120
7_2900,0,pt,17,120
16_4035,0,pt,17,120
5_2572,0,pt,17,120
16_3968,0,pt,17,120
10_3033,0,pt,17,120
42_0245,0,pt,17,120
45_606,0,pt,17,120
49_1482,0,pt,17,120
16_3957,0,pt,17,120
42_0320,0,pt,17,120
50_1672,0,pt,17,120
10_3084,0,pt,17,120
2_1969,0,pt,17,120
2_1950,0,pt,17,120
10_3059,0,pt,17,120
48_1342,0,pt,17,120
49_1480,0,pt,17,120
46_0797,0,pt,17,120
6_2683,0,pt,17,120
48_1265,0,pt,17,120
45_633,0,pt,17,120
42_0414,0,pt,17,120
6_2637,0,pt,17,120
4_2233,0,pt,17,120
7_2817,0,pt,17,120
16_3895,0,pt,17,120
5_2500,0,pt,17,120
12_3349,0,pt,17,120
16_3873,0,pt,17,120
46_0828,0,pt,17,120
7_2954,0,pt,17,120
42_0428,0,pt,17,120
46_0848,0,pt,17,120
42_0262,0,pt,17,120
42_0375,0,pt,17,120
4_2329,0,pt,17,120
49_1580,0,pt,17,120
48_1252,0,pt,17,120
6_2686,0,pt,17,120
7_2910,0,pt,17,120
14_3601,0,pt,17,120
48_1253,0,pt,17,120
49_1481,0,pt,17,120
50_1771,0,pt,17,120
5_2557,0,pt,17,120
49_1405,0,pt,17,120
50_1628,0,pt,17,120
2_1915,0,pt,17,120
12_3356,0,pt,17,120
6_2602,0,pt,17,120
7_2932,0,pt,17,120
16_3988,0,pt,17,120
42_0005,0,pt,17,120
14_3617,0,pt,17,120
2_2007,0,pt,17,120
47_1060,0,pt,17,120
10_3067,0,pt,17,120
6_2741,0,pt,17,120
42_0217,0,pt,17,120
48_1352,0,pt,17,120
2_1789,0,pt,17,120
2_1953,0,pt,17,120
6_2645,0,pt,17,120
50_1651,0,pt,17,120
48_1380,0,pt,17,120
45_635,0,pt,17,120
42_0302,0,pt,17,120
49_1452,0,pt,17,120
48_1212,0,pt,17,120
5_2429,0,pt,17,120
7_2971,0,pt,17,120
3_2038,0,pt,17,120
12_3301,0,pt,17,120
14_3623,0,pt,17,120
49_1470,0,pt,17,120
4_2231,0,pt,17,120
4_2344,0,pt,17,120
12_3194,0,pt,17,120
5_2544,0,pt,17,120
42_0417,0,pt,17,120
47_1172,0,pt,17,120
3_2053,0,pt,17,120
4_2257,0,pt,17,120
4_2284,0,pt,17,120
42_0307,0,pt,17,120
10_3143,0,pt,17,120
6_2622,0,pt,17,120
12_3283,0,pt,17,120
42_0086,0,pt,17,120
45_682,0,pt,17,120
16_3824,0,pt,17,120
13_3534,0,pt,17,120
42_0051,0,pt,17,120
3_2050,0,pt,17,120
49_1562,0,pt,17,120
42_0579,0,pt,17,120
45_609,0,pt,17,120
47_1120,0,pt,17,120
2_2016,0,pt,17,120
13_3583,0,pt,17,120
5_2577,0,pt,17,120
42_0541,0,pt,17,120
16_3877,0,pt,17,120
3_2028,0,pt,17,120
6_2748,0,pt,17,120
7_2902,0,pt,17,120
42_0576,0,pt,17,120
7_2850,0,pt,17,120
45_671,0,pt,17,120
42_0089,0,pt,17,120
2_2004,0,pt,17,120
49_1387,0,pt,17,120
10_3120,0,pt,17,120
14_3611,0,pt,17,120
49_1422,0,pt,17,120
4_2406,0,pt,17,120
45_756,0,pt,17,120
45_659,0,pt,17,120
12_3291,0,pt,17,120
5_2582,0,pt,17,120
12_3233,0,pt,17,120
50_1620,0,pt,17,120
42_0282,0,pt,17,120
16_3811,0,pt,17,120
46_0911,0,pt,17,120
7_2818,0,pt,17,120
4_2234,0,pt,17,120
10_3116,0,pt,17,120
2_1821,0,pt,17,120
2_1829,0,pt,17,120
16_3802,0,pt,17,120
42_0301,0,pt,17,120
46_0854,0,pt,17,120
12_3316,0,pt,17,120
48_1241,0,pt,17,120
48_1371,0,pt,17,120
10_3092,0,pt,17,120
45_661,0,pt,17,120
10_3026,0,pt,17,120
2_1919,0,pt,17,120
4_2289,0,pt,17,120
10_3118,0,pt,17,120
42_0013,0,pt,17,120
5_2430,0,pt,17,120
6_2773,0,pt,17,120
42_0117,0,pt,17,120
10_3163,0,pt,17,120
48_1324,0,pt,17,120
10_3097,0,pt,17,120
14_3659,0,pt,17,120
6_2757,0,pt,17,120
10_2996,0,pt,17,120
4_2322,0,pt,17,120
45_731,0,pt,17,120
14_3663,0,pt,17,120
16_4036,0,pt,17,120
48_1335,0,pt,17,120
46_0982,0,pt,17,120
7_2796,0,pt,17,120
16_3951,0,pt,17,120
48_1365,0,pt,17,120
14_3672,0,pt,17,120
5_2447,0,pt,17,120
2_1995,0,pt,17,120
49_1539,0,pt,17,120
7_2940,0,pt,17,120
46_0934,0,pt,17,120
10_3032,0,pt,17,120
42_0141,0,pt,17,120
48_1383,0,pt,17,120
6_2740,0,pt,17,120
3_2043,0,pt,17,120
49_1526,0,pt,17,120
12_3213,0,pt,17,120
10_3030,0,pt,17,120
42_0040,0,pt,17,120
45_622,0,pt,17,120
48_1306,0,pt,17,120
42_0204,0,pt,17,120
42_0243,0,pt,17,120
42_0449,0,pt,17,120
16_3808,0,pt,17,120
45_733,0,pt,17,120
5_2498,0,pt,17,120
42_0539,0,pt,17,120
6_2776,0,pt,17,120
47_1055,0,pt,17,120
10_3168,0,pt,17,120
42_0363,0,pt,17,120
16_3901,0,pt,17,120
50_1781,0,pt,17,120
2_1983,0,pt,17,120
46_0862,0,pt,17,120
13_3423,0,pt,17,120
50_1764,0,pt,17,120
45_608,0,pt,17,120
49_1467,0,pt,17,120
49_1550,0,pt,17,120
7_2827,0,pt,17,120
42_0525,0,pt,17,120
4_2311,0,pt,17,120
7_2891,0,pt,17,120
45_596,0,pt,17,120
47_1136,0,pt,17,120
42_0472,0,pt,17,120
49_1518,0,pt,17,120
12_3328,0,pt,17,120
6_2784,0,pt,17,120
14_3688,0,pt,17,120
50_1659,0,pt,17,120
4_2363,0,pt,17,120
42_0580,0,pt,17,120
47_1154,0,pt,17,120
2_1856,0,pt,17,120
13_3573,0,pt,17,120
3_2034,0,pt,17,120
48_1381,0,pt,17,120
4_2268,0,pt,17,120
42_0160,0,pt,17,120
42_0560,0,pt,17,120
10_3000,0,pt,17,120
42_0038,0,pt,17,120
2_1947,0,pt,17,120
2_1843,0,pt,17,120
5_2466,0,pt,17,120
16_4104,0,pt,17,120
48_1266,0,pt,17,120
42_0445,0,pt,17,120
14_3608,0,pt,17,120
13_3525,0,pt,17,120
16_3822,0,pt,17,120
16_3967,0,pt,17,120
50_1768,0,pt,17,120
5_2433,0,pt,17,120
12_3274,0,pt,17,120
49_1585,0,pt,17,120
6_2783,0,pt,17,120
6_2694,0,pt,17,120
3_2049,0,pt,17,120
14_3596,0,pt,17,120
6_2625,0,pt,17,120
49_1431,0,pt,17,120
10_3025,0,pt,17,120
16_4089,0,pt,17,120
42_0406,0,pt,17,120
46_0875,0,pt,17,120
42_0458,0,pt,17,120
49_1535,0,pt,17,120
16_4082,0,pt,17,120
49_1469,0,pt,17,120
6_2723,0,pt,17,120
42_0515,0,pt,17,120
48_1350,0,pt,17,120
6_2747,0,pt,17,120
4_2263,0,pt,17,120
50_1588,0,pt,17,120
49_1492,0,pt,17,120
45_618,0,pt,17,120
7_2865,0,pt,17,120
42_0513,0,pt,17,120
10_3077,0,pt,17,120
42_0401,0,pt,17,120
46_0799,0,pt,17,120
46_0795,0,pt,17,120
45_669,0,pt,17,120
6_2689,0,pt,17,120
16_3996,0,pt,17,120
45_761,0,pt,17,120
10_3158,0,pt,17,120
10_3174,0,pt,17,120
42_0046,0,pt,17,120
12_3263,0,pt,17,120
46_0907,0,pt,17,120
4_2240,0,pt,17,120
49_1509,0,pt,17,120
42_0240,0,pt,17,120
4_2358,0,pt,17,120
16_3940,0,pt,17,120
46_0950,0,pt,17,120
5_2583,0,pt,17,120
50_1722,0,pt,17,120
2_1988,0,pt,17,120
45_749,0,pt,17,120
16_4112,0,pt,17,120
46_0956,0,pt,17,120
42_0404,0,pt,17,120
14_3719,0,pt,17,120
45_675,0,pt,17,120
48_1208,0,pt,17,120
49_1396,0,pt,17,120
5_2534,0,pt,17,120
42_0137,0,pt,17,120
46_0877,0,pt,17,120
46_0939,0,pt,17,120
16_4107,0,pt,17,120
48_1294,0,pt,17,120
16_3832,0,pt,17,120
42_0180,0,pt,17,120
7_2915,0,pt,17,120
14_3609,0,pt,17,120
6_2684,0,pt,17,120
48_1204,0,pt,17,120
50_1772,0,pt,17,120
49_1546,0,pt,17,120
16_4079,0,pt,17,120
48_1258,0,pt,17,120
46_0791,0,pt,17,120
10_3091,0,pt,17,120
6_2604,0,pt,17,120
47_1083,0,pt,17,120
42_0158,0,pt,17,120
3_2142,0,pt,17,120
3_2143,0,pt,17,120
16_3980,0,pt,17,120
48_1280,0,pt,17,120
42_0275,0,pt,17,120
3_2039,0,pt,17,120
47_1017,0,pt,17,120
10_3124,0,pt,17,120
45_648,0,pt,17,120
45_652,0,pt,17,120
50_1731,0,pt,17,120
49_1404,0,pt,17,120
42_0294,0,pt,17,120
42_0322,0,pt,17,120
42_0339,0,pt,17,120
7_2939,0,pt,17,120
13_3545,0,pt,17,120
6_2769,0,pt,17,120
16_3888,0,pt,17,120
49_1409,0,pt,17,120
16_3854,0,pt,17,120
5_2601,0,pt,17,120
12_3388,0,pt,17,120
3_2125,0,pt,17,120
47_1100,0,pt,17,120
12_3364,0,pt,17,120
47_1129,0,pt,17,120
6_2736,0,pt,17,120
5_2435,0,pt,17,120
16_3917,0,pt,17,120
10_3073,0,pt,17,120
14_3621,0,pt,17,120
5_2581,0,pt,17,120
50_1604,0,pt,17,120
10_3095,0,pt,17,120
6_2633,0,pt,17,120
50_1644,0,pt,17,120
50_1655,0,pt,17,120
6_2646,0,pt,17,120
48_1198,0,pt,17,120
48_1368,0,pt,17,120
5_2449,0,pt,17,120
10_3107,0,pt,17,120
12_3357,0,pt,17,120
16_3796,0,pt,17,120
4_2310,0,pt,17,120
50_1674,0,pt,17,120
50_1602,0,pt,17,120
47_1081,0,pt,17,120
16_3867,0,pt,17,120
4_2360,0,pt,17,120
47_1039,0,pt,17,120
3_2212,0,pt,17,120
14_3635,0,pt,17,120
47_1068,0,pt,17,120
50_1723,0,pt,17,120
47_1030,0,pt,17,120
7_2887,0,pt,17,120
12_3205,0,pt,17,120
4_2232,0,pt,17,120
16_3985,0,pt,17,120
42_0549,0,pt,17,120
45_767,0,pt,17,120
6_2634,0,pt,17,120
47_1114,0,pt,17,120
16_3830,0,pt,17,120
48_1255,0,pt,17,120
7_2864,0,pt,17,120
46_0798,0,pt,17,120
46_0838,0,pt,17,120
5_2434,0,pt,17,120
49_1541,0,pt,17,120
7_2822,0,pt,17,120
16_3936,0,pt,17,120
7_2841,0,pt,17,120
42_0425,0,pt,17,120
2_1974,0,pt,17,120
42_0395,0,pt,17,120
3_2062,0,pt,17,120
50_1596,0,pt,17,120
50_1776,0,pt,17,120
5_2595,0,pt,17,120
2_1934,0,pt,17,120
14_3610,0,pt,17,120
45_709,0,pt,17,120
42_0470,0,pt,17,120
45_701,0,pt,17,120
42_0159,0,pt,17,120
42_0075,0,pt,17,120
6_2762,0,pt,17,120
48_1268,0,pt,17,120
50_1727,0,pt,17,120
16_3963,0,pt,17,120
10_3023,0,pt,17,120
42_0032,0,pt,17,120
5_2519,0,pt,17,120
13_3479,0,pt,17,120
14_3694,0,pt,17,120
42_0373,0,pt,17,120
42_0094,0,pt,17,120
6_2685,0,pt,17,120
50_1625,0,pt,17,120
49_1520,0,pt,17,120
49_1440,0,pt,17,120
7_2835,0,pt,17,120
2_1985,0,pt,17,120
4_2325,0,pt,17,120
2_1918,0,pt,17,120
2_1938,0,pt,17,120
6_2710,0,pt,17,120
7_2878,0,pt,17,120
47_1171,0,pt,17,120
46_0970,0,pt,17,120
42_0528,0,pt,17,120
42_0353,0,pt,17,120
6_2700,0,pt,17,120
46_0790,0,pt,17,120
50_1687,0,pt,17,120
3_2121,0,pt,17,120
5_2510,0,pt,17,120
12_3219,0,pt,17,120
10_3057,0,pt,17,120
7_2946,0,pt,17,120
46_0977,0,pt,17,120
50_1627,0,pt,17,120
42_0009,0,pt,17,120
12_3286,0,pt,17,120
16_3935,0,pt,17,120
7_2791,0,pt,17,120
45_678,0,pt,17,120
2_1882,0,pt,17,120
48_1232,0,pt,17,120
42_0184,0,pt,17,120
46_0909,0,pt,17,120
49_1462,0,pt,17,120
42_0104,0,pt,17,120
50_1753,0,pt,17,120
42_0042,0,pt,17,120
49_1484,0,pt,17,120
50_1746,0,pt,17,120
42_0379,0,pt,17,120
13_3458,0,pt,17,120
49_1487,0,pt,17,120
42_0037,0,pt,17,120
7_2868,0,pt,17,120
13_3440,0,pt,17,120
48_1216,0,pt,17,120
42_0330,0,pt,17,120
5_2540,0,pt,17,120
4_2392,0,pt,17,120
3_2206,0,pt,17,120
47_1173,0,pt,17,120
13_3528,0,pt,17,120
4_2394,0,pt,17,120
42_0358,0,pt,17,120
42_0464,0,pt,17,120
3_2082,0,pt,17,120
6_2726,0,pt,17,120
16_3943,0,pt,17,120
49_1536,0,pt,17,120
46_0842,0,pt,17,120
16_3939,0,pt,17,120
4_2388,0,pt,17,120
13_3570,0,pt,17,120
42_0252,0,pt,17,120
49_1508,0,pt,17,120
42_0426,0,pt,17,120
2_1849,0,pt,17,120
7_2898,0,pt,17,120
3_2191,0,pt,17,120
45_769,0,pt,17,120
42_0061,0,pt,17,120
7_2848,0,pt,17,120
12_3201,0,pt,17,120
7_2948,0,pt,17,120
10_2992,0,pt,17,120
50_1633,0,pt,17,120
42_0446,0,pt,17,120
42_0453,0,pt,17,120
16_3751,0,pt,17,120
3_2065,0,pt,17,120
5_2486,0,pt,17,120
49_1575,0,pt,17,120
7_2838,0,pt,17,120
3_2116,0,pt,17,120
50_1608,0,pt,17,120
50_1671,0,pt,17,120
5_2464,0,pt,17,120
16_4070,0,pt,17,120
50_1777,0,pt,17,120
42_0521,0,pt,17,120
42_0138,0,pt,17,120
2_1839,0,pt,17,120
5_2421,0,pt,17,120
12_3312,0,pt,17,120
16_3836,0,pt,17,120
45_747,0,pt,17,120
7_2967,0,pt,17,120
13_3435,0,pt,17,120
6_2720,0,pt,17,120
47_1061,0,pt,17,120
13_3500,0,pt,17,120
46_0834,0,pt,17,120
49_1577,0,pt,17,120
10_3162,0,pt,17,120
10_3058,0,pt,17,120
12_3255,0,pt,17,120
42_0452,0,pt,17,120
42_0231,0,pt,17,120
46_0917,0,pt,17,120
12_3295,0,pt,17,120
47_1011,0,pt,17,120
48_1196,0,pt,17,120
7_2917,0,pt,17,120
42_0025,0,pt,17,120
47_1048,0,pt,17,120
4_2274,0,pt,17,120
47_1082,0,pt,17,120
2_1860,0,pt,17,120
10_3082,0,pt,17,120
6_2687,0,pt,17,120
42_0444,0,pt,17,120
12_3322,0,pt,17,120
14_3606,0,pt,17,120
47_1194,0,pt,17,120
42_0381,0,pt,17,120
6_2682,0,pt,17,120
45_666,0,pt,17,120
12_3337,0,pt,17,120
3_2128,0,pt,17,120
48_1281,0,pt,17,120
45_613,0,pt,17,120
46_0981,0,pt,17,120
42_0157,0,pt,17,120
42_0345,0,pt,17,120
12_3298,0,pt,17,120
10_3131,0,pt,17,120
12_3326,0,pt,17,120
16_3840,0,pt,17,120
42_0493,0,pt,17,120
13_3469,0,pt,17,120
4_2357,0,pt,17,120
7_2961,0,pt,17,120
3_2201,0,pt,17,120
4_2387,0,pt,17,120
13_3509,0,pt,17,120
49_1493,0,pt,17,120
10_3117,0,pt,17,120
12_3191,0,pt,17,120
42_0413,0,pt,17,120
7_2862,0,pt,17,120
42_0056,0,pt,17,120
46_1005,0,pt,17,120
49_1530,0,pt,17,120
16_3849,0,pt,17,120
13_3515,0,pt,17,120
7_2883,0,pt,17,120
14_3613,0,pt,17,120
49_1574,0,pt,17,120
16_4101,0,pt,17,120
2_1832,0,pt,17,120
2_1920,0,pt,17,120
5_2569,0,pt,17,120
5_2538,0,pt,17,120
47_1020,0,pt,17,120
2_1912,0,pt,17,120
48_1264,0,pt,17,120
45_757,0,pt,17,120
4_2279,0,pt,17,120
10_2995,0,pt,17,120
10_3074,0,pt,17,120
46_0872,0,pt,17,120
42_0004,0,pt,17,120
4_2400,0,pt,17,120
16_4093,0,pt,17,120
49_1475,0,pt,17,120
47_1028,0,pt,17,120
49_1551,0,pt,17,120
45_698,0,pt,17,120
47_1031,0,pt,17,120
42_0218,0,pt,17,120
46_0943,0,pt,17,120
47_1018,0,pt,17,120
14_3702,0,pt,17,120
50_1714,0,pt,17,120
42_0518,0,pt,17,120
47_1026,0,pt,17,120
45_672,0,pt,17,120
48_1228,0,pt,17,120
6_2679,0,pt,17,120
10_3138,0,pt,17,120
42_0280,0,pt,17,120
6_2754,0,pt,17,120
47_1038,0,pt,17,120
6_2671,0,pt,17,120
5_2587,0,pt,17,120
46_0959,0,pt,17,120
42_0324,0,pt,17,120
42_0343,0,pt,17,120
16_4004,0,pt,17,120
5_2596,0,pt,17,120
6_2608,0,pt,17,120
47_1188,0,pt,17,120
16_3852,0,pt,17,120
7_2867,0,pt,17,120
2_1998,0,pt,17,120
42_0043,0,pt,17,120
42_0561,0,pt,17,120
49_1417,0,pt,17,120
3_2193,0,pt,17,120
49_1567,0,pt,17,120
5_2496,0,pt,17,120
3_2110,0,pt,17,120
2_1929,0,pt,17,120
6_2699,0,pt,17,120
46_0792,0,pt,17,120
48_1314,0,pt,17,120
6_2772,0,pt,17,120
42_0150,0,pt,17,120
16_3876,0,pt,17,120
42_0372,0,pt,17,120
10_3035,0,pt,17,120
46_0821,0,pt,17,120
48_1319,0,pt,17,120
12_3382,0,pt,17,120
47_1176,0,pt,17,120
45_703,0,pt,17,120
10_2981,0,pt,17,120
12_3281,0,pt,17,120
13_3524,0,pt,17,120
48_1235,0,pt,17,120
4_2368,0,pt,17,120
48_1361,0,pt,17,120
42_0007,0,pt,17,120
3_2042,0,pt,17,120
5_2428,0,pt,17,120
49_1489,0,pt,17,120
2_1900,0,pt,17,120
5_2473,0,pt,17,120
49_1544,0,pt,17,120
14_3677,0,pt,17,120
16_3921,0,pt,17,120
10_3036,0,pt,17,120
45_680,0,pt,17,120
48_1201,0,pt,17,120
5_2594,0,pt,17,120
42_0318,0,pt,17,120
2_1813,0,pt,17,120
50_1607,0,pt,17,120
48_1333,0,pt,17,120
42_0367,0,pt,17,120
13_3550,0,pt,17,120
42_0169,0,pt,17,120
10_2980,10807,pt,18,90
10_3003,137,pt,18,90
10_3014,3953,pt,18,90
10_3018,242,pt,18,90
10_3034,13510,pt,18,90
10_3038,214,pt,18,90
10_3040,980,pt,18,90
10_3047,2518,pt,18,90
10_3055,2102,pt,18,90
10_3065,717,pt,18,90
10_3078,395,pt,18,90
10_3102,17761,pt,18,90
10_3109,1389,pt,18,90
10_3112,931,pt,18,90
10_3125,11844,pt,18,90
10_3145,662,pt,18,90
10_3147,16,pt,18,90
10_3148,8459,pt,18,90
10_3170,276,pt,18,90
10_3173,13827,pt,18,90
10_3178,6877,pt,18,90
10_3179,29,pt,18,90
10_3181,3554,pt,18,90
10_3185,347,pt,18,90
10_3186,160,pt,18,90
12_3142,6258,pt,18,90
12_3212,760,pt,18,90
12_3221,343,pt,18,90
12_3234,3043,pt,18,90
12_3273,2675,pt,18,90
12_3293,109,pt,18,90
12_3303,3148,pt,18,90
12_3311,9762,pt,18,90
12_3336,21,pt,18,90
12_3342,6,pt,18,90
12_3353,8762,pt,18,90
12_3355,76,pt,18,90
12_3358,1198,pt,18,90
12_3359,7309,pt,18,90
12_3362,4375,pt,18,90
12_3363,12797,pt,18,90
12_3365,13,pt,18,90
12_3391,4040,pt,18,90
13_3399,3469,pt,18,90
13_3409,59,pt,18,90
13_3417,3877,pt,18,90
13_3424,88,pt,18,90
13_3429,16037,pt,18,90
13_3431,253,pt,18,90
13_3433,539,pt,18,90
13_3438,2363,pt,18,90
13_3441,848,pt,18,90
13_3456,100,pt,18,90
13_3457,310,pt,18,90
13_3472,437,pt,18,90
13_3476,736,pt,18,90
13_3492,9129,pt,18,90
13_3520,335,pt,18,90
13_3539,686,pt,18,90
13_3548,204,pt,18,90
13_3590,122,pt,18,90
14_3612,18,pt,18,90
14_3618,16593,pt,18,90
14_3619,441,pt,18,90
14_3622,5621,pt,18,90
14_3624,14362,pt,18,90
14_3627,494,pt,18,90
14_3628,282,pt,18,90
14_3630,1517,pt,18,90
14_3631,948,pt,18,90
14_3633,4524,pt,18,90
14_3639,6695,pt,18,90
14_3657,2131,pt,18,90
14_3660,2229,pt,18,90
14_3673,118,pt,18,90
14_3674,93,pt,18,90
14_3675,178,pt,18,90
14_3676,359,pt,18,90
14_3692,16954,pt,18,90
14_3695,10545,pt,18,90
14_3712,185,pt,18,90
14_3713,2783,pt,18,90
14_3720,820,pt,18,90
14_3724,2483,pt,18,90
14_3729,5385,pt,18,90
14_3735,6298,pt,18,90
14_3739,199,pt,18,90
14_3741,109,pt,18,90
14_3746,627,pt,18,90
16_3753,12290,pt,18,90
16_3793,2911,pt,18,90
16_3794,7454,pt,18,90
16_3797,18898,pt,18,90
16_3803,569,pt,18,90
16_3807,615,pt,18,90
16_3820,10634,pt,18,90
16_3823,7,pt,18,90
16_3828,16560,pt,18,90
16_3829,1266,pt,18,90
16_3835,5802,pt,18,90
16_3841,5763,pt,18,90
16_3842,7595,pt,18,90
16_3846,2300,pt,18,90
16_3851,82,pt,18,90
16_3856,307,pt,18,90
16_3862,10605,pt,18,90
16_3868,19,pt,18,90
16_3881,1893,pt,18,90
16_3887,343,pt,18,90
16_3891,2,pt,18,90
16_3892,150,pt,18,90
16_3893,809,pt,18,90
16_3894,935,pt,18,90
16_3900,180,pt,18,90
16_3906,8132,pt,18,90
16_3915,4406,pt,18,90
16_3918,398,pt,18,90
16_3919,3435,pt,18,90
16_3922,5188,pt,18,90
16_3924,7,pt,18,90
16_3927,222,pt,18,90
16_3934,15463,pt,18,90
16_3946,298,pt,18,90
16_3947,54,pt,18,90
